0,1494.8
1,1494.8
2,1059.14
3,1059.14
4,393.906
5,393.906
6,201.723
7,201.723
8,175.97
9,175.97
10,185.308
11,185.308
12,185.308
13,185.308
14,185.308
15,185.308
16,185.308
17,185.308
18,185.308
19,185.308
20,185.308
21,185.308
22,185.308
23,185.308
24,185.334
25,185.295
26,184.897
27,180.934
28,176.707
29,176.302
30,175.97
31,175.97
