画像読み込み成功: images/base/base3.jpg
  サイズ: 6080 × 3040
  チャンネル数: 3
画像読み込み成功: images/reference/ref_base3_w1_15_w2_30.jpg
  サイズ: 6080 × 3040
  チャンネル数: 3
画像サイズ: 6080 x 3040
比較領域: u=[1520,4560]  v=[760,2280]
真値: (ω1, ω2, ω3) = (15.0, 30.0, 0.0) [deg]
ω₁ スキャン範囲: 5.0°〜25.0°  (201点)
ω₂ スキャン範囲: 20.0°〜40.0°  (201点)
合計 40401 点を計算します

  進捗: 15550 / 40401  (ω1=12.7°, ω2=27.2°, E=839.0484)
  進捗: 15600 / 40401  (ω1=12.7°, ω2=32.2°, E=814.9723)
  進捗: 15650 / 40401  (ω1=12.7°, ω2=37.2°, E=1037.9474)
  進捗: 15700 / 40401  (ω1=12.8°, ω2=22.1°, E=1071.8719)
  進捗: 15750 / 40401  (ω1=12.8°, ω2=27.1°, E=837.8843)
  進捗: 15800 / 40401  (ω1=12.8°, ω2=32.1°, E=800.3428)
  進捗: 15850 / 40401  (ω1=12.8°, ω2=37.1°, E=1029.5846)
  進捗: 15900 / 40401  (ω1=12.9°, ω2=22.0°, E=1074.3014)
  進捗: 15950 / 40401  (ω1=12.9°, ω2=27.0°, E=838.2535)
  進捗: 16000 / 40401  (ω1=12.9°, ω2=32.0°, E=785.4857)
  進捗: 16050 / 40401  (ω1=12.9°, ω2=37.0°, E=1021.7054)
  進捗: 16100 / 40401  (ω1=13.0°, ω2=21.9°, E=1076.3486)
  進捗: 16150 / 40401  (ω1=13.0°, ω2=26.9°, E=838.6471)
  進捗: 16200 / 40401  (ω1=13.0°, ω2=31.9°, E=769.2100)
  進捗: 16250 / 40401  (ω1=13.0°, ω2=36.9°, E=1014.0856)
  進捗: 16300 / 40401  (ω1=13.1°, ω2=21.8°, E=1077.3021)
  進捗: 16350 / 40401  (ω1=13.1°, ω2=26.8°, E=837.9270)
  進捗: 16400 / 40401  (ω1=13.1°, ω2=31.8°, E=751.7486)
  進捗: 16450 / 40401  (ω1=13.1°, ω2=36.8°, E=1006.6398)
  進捗: 16500 / 40401  (ω1=13.2°, ω2=21.7°, E=1077.9956)
  進捗: 16550 / 40401  (ω1=13.2°, ω2=26.7°, E=837.4605)
  進捗: 16600 / 40401  (ω1=13.2°, ω2=31.7°, E=734.8440)
  進捗: 16650 / 40401  (ω1=13.2°, ω2=36.7°, E=999.5790)
  進捗: 16700 / 40401  (ω1=13.3°, ω2=21.6°, E=1078.9502)
  進捗: 16750 / 40401  (ω1=13.3°, ω2=26.6°, E=838.1429)
  進捗: 16800 / 40401  (ω1=13.3°, ω2=31.6°, E=717.6484)
  進捗: 16850 / 40401  (ω1=13.3°, ω2=36.6°, E=991.6022)
  進捗: 16900 / 40401  (ω1=13.4°, ω2=21.5°, E=1079.3332)
  進捗: 16950 / 40401  (ω1=13.4°, ω2=26.5°, E=839.2730)
  進捗: 17000 / 40401  (ω1=13.4°, ω2=31.5°, E=700.2573)
  進捗: 17050 / 40401  (ω1=13.4°, ω2=36.5°, E=983.2148)
  進捗: 17100 / 40401  (ω1=13.5°, ω2=21.4°, E=1079.1427)
  進捗: 17150 / 40401  (ω1=13.5°, ω2=26.4°, E=840.6435)
  進捗: 17200 / 40401  (ω1=13.5°, ω2=31.4°, E=683.2555)
  進捗: 17250 / 40401  (ω1=13.5°, ω2=36.4°, E=975.3784)
  進捗: 17300 / 40401  (ω1=13.6°, ω2=21.3°, E=1080.3705)
  進捗: 17350 / 40401  (ω1=13.6°, ω2=26.3°, E=843.0270)
  進捗: 17400 / 40401  (ω1=13.6°, ω2=31.3°, E=665.0275)
  進捗: 17450 / 40401  (ω1=13.6°, ω2=36.3°, E=967.7271)
  進捗: 17500 / 40401  (ω1=13.7°, ω2=21.2°, E=1082.0307)
  進捗: 17550 / 40401  (ω1=13.7°, ω2=26.2°, E=846.6730)
  進捗: 17600 / 40401  (ω1=13.7°, ω2=31.2°, E=644.6688)
  進捗: 17650 / 40401  (ω1=13.7°, ω2=36.2°, E=960.0216)
  進捗: 17700 / 40401  (ω1=13.8°, ω2=21.1°, E=1083.6923)
  進捗: 17750 / 40401  (ω1=13.8°, ω2=26.1°, E=849.9779)
  進捗: 17800 / 40401  (ω1=13.8°, ω2=31.1°, E=622.6648)
  進捗: 17850 / 40401  (ω1=13.8°, ω2=36.1°, E=952.8420)
  進捗: 17900 / 40401  (ω1=13.9°, ω2=21.0°, E=1087.2811)
  進捗: 17950 / 40401  (ω1=13.9°, ω2=26.0°, E=852.3722)
  進捗: 18000 / 40401  (ω1=13.9°, ω2=31.0°, E=598.8367)
  進捗: 18050 / 40401  (ω1=13.9°, ω2=36.0°, E=946.6033)
  進捗: 18100 / 40401  (ω1=14.0°, ω2=20.9°, E=1091.9927)
  進捗: 18150 / 40401  (ω1=14.0°, ω2=25.9°, E=854.7214)
  進捗: 18200 / 40401  (ω1=14.0°, ω2=30.9°, E=573.7994)
  進捗: 18250 / 40401  (ω1=14.0°, ω2=35.9°, E=941.6673)
  進捗: 18300 / 40401  (ω1=14.1°, ω2=20.8°, E=1096.8282)
  進捗: 18350 / 40401  (ω1=14.1°, ω2=25.8°, E=856.2388)
  進捗: 18400 / 40401  (ω1=14.1°, ω2=30.8°, E=547.1915)
  進捗: 18450 / 40401  (ω1=14.1°, ω2=35.8°, E=936.7914)
  進捗: 18500 / 40401  (ω1=14.2°, ω2=20.7°, E=1102.4212)
  進捗: 18550 / 40401  (ω1=14.2°, ω2=25.7°, E=857.3975)
  進捗: 18600 / 40401  (ω1=14.2°, ω2=30.7°, E=517.4262)
  進捗: 18650 / 40401  (ω1=14.2°, ω2=35.7°, E=931.2011)
  進捗: 18700 / 40401  (ω1=14.3°, ω2=20.6°, E=1108.8786)
  進捗: 18750 / 40401  (ω1=14.3°, ω2=25.6°, E=859.7799)
  進捗: 18800 / 40401  (ω1=14.3°, ω2=30.6°, E=484.7474)
  進捗: 18850 / 40401  (ω1=14.3°, ω2=35.6°, E=925.6382)
  進捗: 18900 / 40401  (ω1=14.4°, ω2=20.5°, E=1114.6468)
  進捗: 18950 / 40401  (ω1=14.4°, ω2=25.5°, E=863.7056)
  進捗: 19000 / 40401  (ω1=14.4°, ω2=30.5°, E=447.3925)
  進捗: 19050 / 40401  (ω1=14.4°, ω2=35.5°, E=920.2050)
  進捗: 19100 / 40401  (ω1=14.5°, ω2=20.4°, E=1119.8378)
  進捗: 19150 / 40401  (ω1=14.5°, ω2=25.4°, E=867.8887)
  進捗: 19200 / 40401  (ω1=14.5°, ω2=30.4°, E=402.5325)
  進捗: 19250 / 40401  (ω1=14.5°, ω2=35.4°, E=914.3633)
  進捗: 19300 / 40401  (ω1=14.6°, ω2=20.3°, E=1124.6583)
  進捗: 19350 / 40401  (ω1=14.6°, ω2=25.3°, E=872.3035)
  進捗: 19400 / 40401  (ω1=14.6°, ω2=30.3°, E=348.3978)
  進捗: 19450 / 40401  (ω1=14.6°, ω2=35.3°, E=908.3124)
  進捗: 19500 / 40401  (ω1=14.7°, ω2=20.2°, E=1129.0707)
  進捗: 19550 / 40401  (ω1=14.7°, ω2=25.2°, E=876.9499)
  進捗: 19600 / 40401  (ω1=14.7°, ω2=30.2°, E=279.7045)
  進捗: 19650 / 40401  (ω1=14.7°, ω2=35.2°, E=902.6416)
  進捗: 19700 / 40401  (ω1=14.8°, ω2=20.1°, E=1134.3644)
  進捗: 19750 / 40401  (ω1=14.8°, ω2=25.1°, E=881.0893)
  進捗: 19800 / 40401  (ω1=14.8°, ω2=30.1°, E=179.8614)
  進捗: 19850 / 40401  (ω1=14.8°, ω2=35.1°, E=896.1900)
  進捗: 19900 / 40401  (ω1=14.9°, ω2=20.0°, E=1139.9705)
  進捗: 19950 / 40401  (ω1=14.9°, ω2=25.0°, E=885.5167)
  進捗: 20000 / 40401  (ω1=14.9°, ω2=30.0°, E=56.6855)
  進捗: 20050 / 40401  (ω1=14.9°, ω2=35.0°, E=889.3343)
  進捗: 20100 / 40401  (ω1=14.9°, ω2=40.0°, E=1147.6821)
  進捗: 20150 / 40401  (ω1=15.0°, ω2=24.9°, E=891.3506)
  進捗: 20200 / 40401  (ω1=15.0°, ω2=29.9°, E=68.0447)
  進捗: 20250 / 40401  (ω1=15.0°, ω2=34.9°, E=884.1011)
  進捗: 20300 / 40401  (ω1=15.0°, ω2=39.9°, E=1143.1560)
  進捗: 20350 / 40401  (ω1=15.1°, ω2=24.8°, E=898.2391)
  進捗: 20400 / 40401  (ω1=15.1°, ω2=29.8°, E=208.1237)
  進捗: 20450 / 40401  (ω1=15.1°, ω2=34.8°, E=880.1601)
  進捗: 20500 / 40401  (ω1=15.1°, ω2=39.8°, E=1138.2148)
  進捗: 20550 / 40401  (ω1=15.2°, ω2=24.7°, E=904.7459)
  進捗: 20600 / 40401  (ω1=15.2°, ω2=29.7°, E=306.2134)
  進捗: 20650 / 40401  (ω1=15.2°, ω2=34.7°, E=875.6398)
  進捗: 20700 / 40401  (ω1=15.2°, ω2=39.7°, E=1133.9023)
  進捗: 20750 / 40401  (ω1=15.3°, ω2=24.6°, E=910.6169)
  進捗: 20800 / 40401  (ω1=15.3°, ω2=29.6°, E=368.1882)
  進捗: 20850 / 40401  (ω1=15.3°, ω2=34.6°, E=870.8125)
  進捗: 20900 / 40401  (ω1=15.3°, ω2=39.6°, E=1130.2550)
  進捗: 20950 / 40401  (ω1=15.4°, ω2=24.5°, E=916.1765)
  進捗: 21000 / 40401  (ω1=15.4°, ω2=29.5°, E=418.1129)
  進捗: 21050 / 40401  (ω1=15.4°, ω2=34.5°, E=865.9112)
  進捗: 21100 / 40401  (ω1=15.4°, ω2=39.5°, E=1125.3577)
  進捗: 21150 / 40401  (ω1=15.5°, ω2=24.4°, E=922.5611)
  進捗: 21200 / 40401  (ω1=15.5°, ω2=29.4°, E=459.3628)
  進捗: 21250 / 40401  (ω1=15.5°, ω2=34.4°, E=860.1847)
  進捗: 21300 / 40401  (ω1=15.5°, ω2=39.4°, E=1119.2345)
  進捗: 21350 / 40401  (ω1=15.6°, ω2=24.3°, E=929.0530)
  進捗: 21400 / 40401  (ω1=15.6°, ω2=29.3°, E=494.6288)
  進捗: 21450 / 40401  (ω1=15.6°, ω2=34.3°, E=856.2024)
  進捗: 21500 / 40401  (ω1=15.6°, ω2=39.3°, E=1113.0366)
  進捗: 21550 / 40401  (ω1=15.7°, ω2=24.2°, E=934.8673)
  進捗: 21600 / 40401  (ω1=15.7°, ω2=29.2°, E=526.0991)
  進捗: 21650 / 40401  (ω1=15.7°, ω2=34.2°, E=854.5072)
  進捗: 21700 / 40401  (ω1=15.7°, ω2=39.2°, E=1107.5450)
  進捗: 21750 / 40401  (ω1=15.8°, ω2=24.1°, E=940.1318)
  進捗: 21800 / 40401  (ω1=15.8°, ω2=29.1°, E=554.6319)
  進捗: 21850 / 40401  (ω1=15.8°, ω2=34.1°, E=853.2366)
  進捗: 21900 / 40401  (ω1=15.8°, ω2=39.1°, E=1102.5533)
  進捗: 21950 / 40401  (ω1=15.9°, ω2=24.0°, E=945.4156)
  進捗: 22000 / 40401  (ω1=15.9°, ω2=29.0°, E=580.8725)
  進捗: 22050 / 40401  (ω1=15.9°, ω2=34.0°, E=850.6570)
  進捗: 22100 / 40401  (ω1=15.9°, ω2=39.0°, E=1097.3236)
  進捗: 22150 / 40401  (ω1=16.0°, ω2=23.9°, E=951.5256)
  進捗: 22200 / 40401  (ω1=16.0°, ω2=28.9°, E=605.5300)
  進捗: 22250 / 40401  (ω1=16.0°, ω2=33.9°, E=847.0614)
  進捗: 22300 / 40401  (ω1=16.0°, ω2=38.9°, E=1092.7646)
  進捗: 22350 / 40401  (ω1=16.1°, ω2=23.8°, E=959.0295)
  進捗: 22400 / 40401  (ω1=16.1°, ω2=28.8°, E=628.8437)
  進捗: 22450 / 40401  (ω1=16.1°, ω2=33.8°, E=844.0891)
  進捗: 22500 / 40401  (ω1=16.1°, ω2=38.8°, E=1089.7218)
  進捗: 22550 / 40401  (ω1=16.2°, ω2=23.7°, E=966.9022)
  進捗: 22600 / 40401  (ω1=16.2°, ω2=28.7°, E=649.9712)
  進捗: 22650 / 40401  (ω1=16.2°, ω2=33.7°, E=841.4206)
  進捗: 22700 / 40401  (ω1=16.2°, ω2=38.7°, E=1087.8522)
  進捗: 22750 / 40401  (ω1=16.3°, ω2=23.6°, E=974.9394)
  進捗: 22800 / 40401  (ω1=16.3°, ω2=28.6°, E=669.3762)
  進捗: 22850 / 40401  (ω1=16.3°, ω2=33.6°, E=838.2018)
  進捗: 22900 / 40401  (ω1=16.3°, ω2=38.6°, E=1086.5290)
  進捗: 22950 / 40401  (ω1=16.4°, ω2=23.5°, E=983.1850)
  進捗: 23000 / 40401  (ω1=16.4°, ω2=28.5°, E=687.0001)
  進捗: 23050 / 40401  (ω1=16.4°, ω2=33.5°, E=835.5292)
  進捗: 23100 / 40401  (ω1=16.4°, ω2=38.5°, E=1085.2897)
  進捗: 23150 / 40401  (ω1=16.5°, ω2=23.4°, E=991.6976)
  進捗: 23200 / 40401  (ω1=16.5°, ω2=28.4°, E=703.9281)
  進捗: 23250 / 40401  (ω1=16.5°, ω2=33.4°, E=833.6402)
  進捗: 23300 / 40401  (ω1=16.5°, ω2=38.4°, E=1084.6757)
  進捗: 23350 / 40401  (ω1=16.6°, ω2=23.3°, E=1000.1137)
  進捗: 23400 / 40401  (ω1=16.6°, ω2=28.3°, E=721.4850)
  進捗: 23450 / 40401  (ω1=16.6°, ω2=33.3°, E=832.4732)
  進捗: 23500 / 40401  (ω1=16.6°, ω2=38.3°, E=1083.4634)
  進捗: 23550 / 40401  (ω1=16.7°, ω2=23.2°, E=1008.1253)
  進捗: 23600 / 40401  (ω1=16.7°, ω2=28.2°, E=738.7757)
  進捗: 23650 / 40401  (ω1=16.7°, ω2=33.2°, E=832.4443)
  進捗: 23700 / 40401  (ω1=16.7°, ω2=38.2°, E=1081.0044)
  進捗: 23750 / 40401  (ω1=16.8°, ω2=23.1°, E=1016.0070)
  進捗: 23800 / 40401  (ω1=16.8°, ω2=28.1°, E=755.5391)
  進捗: 23850 / 40401  (ω1=16.8°, ω2=33.1°, E=832.9466)
  進捗: 23900 / 40401  (ω1=16.8°, ω2=38.1°, E=1078.4040)
  進捗: 23950 / 40401  (ω1=16.9°, ω2=23.0°, E=1024.1569)
  進捗: 24000 / 40401  (ω1=16.9°, ω2=28.0°, E=772.5725)
  進捗: 24050 / 40401  (ω1=16.9°, ω2=33.0°, E=833.4044)
  進捗: 24100 / 40401  (ω1=16.9°, ω2=38.0°, E=1076.0199)
  進捗: 24150 / 40401  (ω1=17.0°, ω2=22.9°, E=1032.6020)
  進捗: 24200 / 40401  (ω1=17.0°, ω2=27.9°, E=789.2597)
  進捗: 24250 / 40401  (ω1=17.0°, ω2=32.9°, E=833.0579)
  進捗: 24300 / 40401  (ω1=17.0°, ω2=37.9°, E=1073.7157)
  進捗: 24350 / 40401  (ω1=17.1°, ω2=22.8°, E=1041.1391)
  進捗: 24400 / 40401  (ω1=17.1°, ω2=27.8°, E=804.4701)
  進捗: 24450 / 40401  (ω1=17.1°, ω2=32.8°, E=832.9079)
  進捗: 24500 / 40401  (ω1=17.1°, ω2=37.8°, E=1070.8376)
  進捗: 24550 / 40401  (ω1=17.2°, ω2=22.7°, E=1050.5557)
  進捗: 24600 / 40401  (ω1=17.2°, ω2=27.7°, E=819.1358)
  進捗: 24650 / 40401  (ω1=17.2°, ω2=32.7°, E=835.2792)
  進捗: 24700 / 40401  (ω1=17.2°, ω2=37.7°, E=1068.3998)
  進捗: 24750 / 40401  (ω1=17.3°, ω2=22.6°, E=1061.2699)
  進捗: 24800 / 40401  (ω1=17.3°, ω2=27.6°, E=834.8469)
  進捗: 24850 / 40401  (ω1=17.3°, ω2=32.6°, E=838.3116)
  進捗: 24900 / 40401  (ω1=17.3°, ω2=37.6°, E=1067.1837)
  進捗: 24950 / 40401  (ω1=17.4°, ω2=22.5°, E=1072.3565)
  進捗: 25000 / 40401  (ω1=17.4°, ω2=27.5°, E=851.0330)
  進捗: 25050 / 40401  (ω1=17.4°, ω2=32.5°, E=840.6928)
  進捗: 25100 / 40401  (ω1=17.4°, ω2=37.5°, E=1066.2450)
  進捗: 25150 / 40401  (ω1=17.5°, ω2=22.4°, E=1083.3943)
  進捗: 25200 / 40401  (ω1=17.5°, ω2=27.4°, E=866.1086)
  進捗: 25250 / 40401  (ω1=17.5°, ω2=32.4°, E=841.3196)
  進捗: 25300 / 40401  (ω1=17.5°, ω2=37.4°, E=1065.0658)
  進捗: 25350 / 40401  (ω1=17.6°, ω2=22.3°, E=1094.7068)
  進捗: 25400 / 40401  (ω1=17.6°, ω2=27.3°, E=880.6909)
  進捗: 25450 / 40401  (ω1=17.6°, ω2=32.3°, E=839.8444)
  進捗: 25500 / 40401  (ω1=17.6°, ω2=37.3°, E=1064.5484)
  進捗: 25550 / 40401  (ω1=17.7°, ω2=22.2°, E=1106.4404)
  進捗: 25600 / 40401  (ω1=17.7°, ω2=27.2°, E=895.8316)
  進捗: 25650 / 40401  (ω1=17.7°, ω2=32.2°, E=836.5002)
  進捗: 25700 / 40401  (ω1=17.7°, ω2=37.2°, E=1063.9889)
  進捗: 25750 / 40401  (ω1=17.8°, ω2=22.1°, E=1117.9762)
  進捗: 25800 / 40401  (ω1=17.8°, ω2=27.1°, E=910.0212)
  進捗: 25850 / 40401  (ω1=17.8°, ω2=32.1°, E=832.1859)
  進捗: 25900 / 40401  (ω1=17.8°, ω2=37.1°, E=1063.3499)
  進捗: 25950 / 40401  (ω1=17.9°, ω2=22.0°, E=1129.6230)
  進捗: 26000 / 40401  (ω1=17.9°, ω2=27.0°, E=922.8155)
  進捗: 26050 / 40401  (ω1=17.9°, ω2=32.0°, E=828.1522)
  進捗: 26100 / 40401  (ω1=17.9°, ω2=37.0°, E=1062.3594)
  進捗: 26150 / 40401  (ω1=18.0°, ω2=21.9°, E=1142.0008)
  進捗: 26200 / 40401  (ω1=18.0°, ω2=26.9°, E=934.7265)
  進捗: 26250 / 40401  (ω1=18.0°, ω2=31.9°, E=825.0509)
  進捗: 26300 / 40401  (ω1=18.0°, ω2=36.9°, E=1060.9595)
  進捗: 26350 / 40401  (ω1=18.1°, ω2=21.8°, E=1153.5174)
  進捗: 26400 / 40401  (ω1=18.1°, ω2=26.8°, E=947.1514)
  進捗: 26450 / 40401  (ω1=18.1°, ω2=31.8°, E=822.8572)
  進捗: 26500 / 40401  (ω1=18.1°, ω2=36.8°, E=1060.5276)
  進捗: 26550 / 40401  (ω1=18.2°, ω2=21.7°, E=1164.3504)
  進捗: 26600 / 40401  (ω1=18.2°, ω2=26.7°, E=960.3886)
  進捗: 26650 / 40401  (ω1=18.2°, ω2=31.7°, E=822.6621)
  進捗: 26700 / 40401  (ω1=18.2°, ω2=36.7°, E=1060.9774)
  進捗: 26750 / 40401  (ω1=18.3°, ω2=21.6°, E=1174.2510)
  進捗: 26800 / 40401  (ω1=18.3°, ω2=26.6°, E=973.6813)
  進捗: 26850 / 40401  (ω1=18.3°, ω2=31.6°, E=824.7336)
  進捗: 26900 / 40401  (ω1=18.3°, ω2=36.6°, E=1061.3009)
  進捗: 26950 / 40401  (ω1=18.4°, ω2=21.5°, E=1183.0074)
  進捗: 27000 / 40401  (ω1=18.4°, ω2=26.5°, E=987.6434)
  進捗: 27050 / 40401  (ω1=18.4°, ω2=31.5°, E=827.7590)
  進捗: 27100 / 40401  (ω1=18.4°, ω2=36.5°, E=1062.1029)
  進捗: 27150 / 40401  (ω1=18.5°, ω2=21.4°, E=1191.8155)
  進捗: 27200 / 40401  (ω1=18.5°, ω2=26.4°, E=1001.9541)
  進捗: 27250 / 40401  (ω1=18.5°, ω2=31.4°, E=831.8926)
  進捗: 27300 / 40401  (ω1=18.5°, ω2=36.4°, E=1063.8750)
  進捗: 27350 / 40401  (ω1=18.6°, ω2=21.3°, E=1202.1512)
  進捗: 27400 / 40401  (ω1=18.6°, ω2=26.3°, E=1016.2980)
  進捗: 27450 / 40401  (ω1=18.6°, ω2=31.3°, E=836.7329)
  進捗: 27500 / 40401  (ω1=18.6°, ω2=36.3°, E=1065.5968)
  進捗: 27550 / 40401  (ω1=18.7°, ω2=21.2°, E=1213.0098)
  進捗: 27600 / 40401  (ω1=18.7°, ω2=26.2°, E=1029.8533)
  進捗: 27650 / 40401  (ω1=18.7°, ω2=31.2°, E=842.8864)
  進捗: 27700 / 40401  (ω1=18.7°, ω2=36.2°, E=1066.9229)
  進捗: 27750 / 40401  (ω1=18.8°, ω2=21.1°, E=1222.8680)
  進捗: 27800 / 40401  (ω1=18.8°, ω2=26.1°, E=1041.4037)
  進捗: 27850 / 40401  (ω1=18.8°, ω2=31.1°, E=850.8654)
  進捗: 27900 / 40401  (ω1=18.8°, ω2=36.1°, E=1069.0774)
  進捗: 27950 / 40401  (ω1=18.9°, ω2=21.0°, E=1233.3314)
  進捗: 28000 / 40401  (ω1=18.9°, ω2=26.0°, E=1051.2918)
  進捗: 28050 / 40401  (ω1=18.9°, ω2=31.0°, E=859.1336)
  進捗: 28100 / 40401  (ω1=18.9°, ω2=36.0°, E=1071.3341)
  進捗: 28150 / 40401  (ω1=19.0°, ω2=20.9°, E=1244.4164)
  進捗: 28200 / 40401  (ω1=19.0°, ω2=25.9°, E=1061.5269)
  進捗: 28250 / 40401  (ω1=19.0°, ω2=30.9°, E=866.3857)
  進捗: 28300 / 40401  (ω1=19.0°, ω2=35.9°, E=1073.2651)
  進捗: 28350 / 40401  (ω1=19.1°, ω2=20.8°, E=1254.3439)
  進捗: 28400 / 40401  (ω1=19.1°, ω2=25.8°, E=1072.0053)
  進捗: 28450 / 40401  (ω1=19.1°, ω2=30.8°, E=873.9918)
  進捗: 28500 / 40401  (ω1=19.1°, ω2=35.8°, E=1074.7908)
  進捗: 28550 / 40401  (ω1=19.2°, ω2=20.7°, E=1264.0468)
  進捗: 28600 / 40401  (ω1=19.2°, ω2=25.7°, E=1082.1264)
  進捗: 28650 / 40401  (ω1=19.2°, ω2=30.7°, E=883.2471)
  進捗: 28700 / 40401  (ω1=19.2°, ω2=35.7°, E=1076.7049)
  進捗: 28750 / 40401  (ω1=19.3°, ω2=20.6°, E=1274.7919)
  進捗: 28800 / 40401  (ω1=19.3°, ω2=25.6°, E=1092.0076)
  進捗: 28850 / 40401  (ω1=19.3°, ω2=30.6°, E=891.9077)
  進捗: 28900 / 40401  (ω1=19.3°, ω2=35.6°, E=1078.8945)
  進捗: 28950 / 40401  (ω1=19.4°, ω2=20.5°, E=1285.5183)
  進捗: 29000 / 40401  (ω1=19.4°, ω2=25.5°, E=1102.4168)
  進捗: 29050 / 40401  (ω1=19.4°, ω2=30.5°, E=899.7337)
  進捗: 29100 / 40401  (ω1=19.4°, ω2=35.5°, E=1081.7141)
  進捗: 29150 / 40401  (ω1=19.5°, ω2=20.4°, E=1295.4013)
  進捗: 29200 / 40401  (ω1=19.5°, ω2=25.4°, E=1112.3268)
  進捗: 29250 / 40401  (ω1=19.5°, ω2=30.4°, E=909.1176)
  進捗: 29300 / 40401  (ω1=19.5°, ω2=35.4°, E=1085.3776)
  進捗: 29350 / 40401  (ω1=19.6°, ω2=20.3°, E=1306.0395)
  進捗: 29400 / 40401  (ω1=19.6°, ω2=25.3°, E=1121.7888)
  進捗: 29450 / 40401  (ω1=19.6°, ω2=30.3°, E=920.9592)
  進捗: 29500 / 40401  (ω1=19.6°, ω2=35.3°, E=1088.2449)
  進捗: 29550 / 40401  (ω1=19.7°, ω2=20.2°, E=1317.2704)
  進捗: 29600 / 40401  (ω1=19.7°, ω2=25.2°, E=1132.6515)
  進捗: 29650 / 40401  (ω1=19.7°, ω2=30.2°, E=934.7859)
  進捗: 29700 / 40401  (ω1=19.7°, ω2=35.2°, E=1090.8346)
  進捗: 29750 / 40401  (ω1=19.8°, ω2=20.1°, E=1328.1561)
  進捗: 29800 / 40401  (ω1=19.8°, ω2=25.1°, E=1144.1074)
  進捗: 29850 / 40401  (ω1=19.8°, ω2=30.1°, E=950.5991)
  進捗: 29900 / 40401  (ω1=19.8°, ω2=35.1°, E=1093.6339)
  進捗: 29950 / 40401  (ω1=19.9°, ω2=20.0°, E=1338.4810)
  進捗: 30000 / 40401  (ω1=19.9°, ω2=25.0°, E=1155.0567)
  進捗: 30050 / 40401  (ω1=19.9°, ω2=30.0°, E=967.3965)
  進捗: 30100 / 40401  (ω1=19.9°, ω2=35.0°, E=1096.7193)
  進捗: 30150 / 40401  (ω1=19.9°, ω2=40.0°, E=1278.1463)
  進捗: 30200 / 40401  (ω1=20.0°, ω2=24.9°, E=1166.2972)
  進捗: 30250 / 40401  (ω1=20.0°, ω2=29.9°, E=983.2158)
  進捗: 30300 / 40401  (ω1=20.0°, ω2=34.9°, E=1099.8624)
  進捗: 30350 / 40401  (ω1=20.0°, ω2=39.9°, E=1279.2479)
  進捗: 30400 / 40401  (ω1=20.1°, ω2=24.8°, E=1177.2375)
  進捗: 30450 / 40401  (ω1=20.1°, ω2=29.8°, E=997.5105)
  進捗: 30500 / 40401  (ω1=20.1°, ω2=34.8°, E=1103.1241)
  進捗: 30550 / 40401  (ω1=20.1°, ω2=39.8°, E=1280.6596)
  進捗: 30600 / 40401  (ω1=20.2°, ω2=24.7°, E=1187.9112)
  進捗: 30650 / 40401  (ω1=20.2°, ω2=29.7°, E=1012.2253)
  進捗: 30700 / 40401  (ω1=20.2°, ω2=34.7°, E=1106.7824)
  進捗: 30750 / 40401  (ω1=20.2°, ω2=39.7°, E=1281.8958)
  進捗: 30800 / 40401  (ω1=20.3°, ω2=24.6°, E=1198.6483)
  進捗: 30850 / 40401  (ω1=20.3°, ω2=29.6°, E=1027.7715)
  進捗: 30900 / 40401  (ω1=20.3°, ω2=34.6°, E=1110.5488)
  進捗: 30950 / 40401  (ω1=20.3°, ω2=39.6°, E=1282.5434)
  進捗: 31000 / 40401  (ω1=20.4°, ω2=24.5°, E=1208.8580)
  進捗: 31050 / 40401  (ω1=20.4°, ω2=29.5°, E=1042.4039)
  進捗: 31100 / 40401  (ω1=20.4°, ω2=34.5°, E=1113.7959)
  進捗: 31150 / 40401  (ω1=20.4°, ω2=39.5°, E=1283.3179)
  進捗: 31200 / 40401  (ω1=20.5°, ω2=24.4°, E=1219.2810)
  進捗: 31250 / 40401  (ω1=20.5°, ω2=29.4°, E=1055.8549)
  進捗: 31300 / 40401  (ω1=20.5°, ω2=34.4°, E=1117.5372)
  進捗: 31350 / 40401  (ω1=20.5°, ω2=39.4°, E=1284.1298)
  進捗: 31400 / 40401  (ω1=20.6°, ω2=24.3°, E=1230.0005)
  進捗: 31450 / 40401  (ω1=20.6°, ω2=29.3°, E=1069.2986)
  進捗: 31500 / 40401  (ω1=20.6°, ω2=34.3°, E=1121.7324)
  進捗: 31550 / 40401  (ω1=20.6°, ω2=39.3°, E=1285.2656)
  進捗: 31600 / 40401  (ω1=20.7°, ω2=24.2°, E=1239.9772)
  進捗: 31650 / 40401  (ω1=20.7°, ω2=29.2°, E=1083.3254)
  進捗: 31700 / 40401  (ω1=20.7°, ω2=34.2°, E=1125.5855)
  進捗: 31750 / 40401  (ω1=20.7°, ω2=39.2°, E=1286.5262)
  進捗: 31800 / 40401  (ω1=20.8°, ω2=24.1°, E=1248.8403)
  進捗: 31850 / 40401  (ω1=20.8°, ω2=29.1°, E=1097.9409)
  進捗: 31900 / 40401  (ω1=20.8°, ω2=34.1°, E=1129.6576)
  進捗: 31950 / 40401  (ω1=20.8°, ω2=39.1°, E=1288.1032)
  進捗: 32000 / 40401  (ω1=20.9°, ω2=24.0°, E=1258.0667)
  進捗: 32050 / 40401  (ω1=20.9°, ω2=29.0°, E=1112.5949)
